705764,1163,1103,969
705772,2462,2270,1924
70408,23335,20373,17462
709778,653,552,477
709786,717,657,486
709794,634,307,267
709808,1884,2034,1662
709816,524,482,418
709824,829,748,675
709832,150,108,106
709859,890,875,809
709867,910,862,680
709875,817,813,817
709883,909,599,472
709891,2446,1950,1600
709905,433,341,277
709913,229,213,210
709921,860,600,487
709930,1181,1084,921
709948,277,244,198
709956,722,641,527
709964,876,750,666
709972,653,592,485
709999,425,460,547
710008,577,508,418
710016,135,106,95
710024,301,235,203
710032,2721,2355,2041
710059,471,427,357
710067,1091,1030,859
710075,576,404,352
710083,444,396,350
70637,17064,15636,13129
718394,619,501,393
718408,1618,1519,1210
718416,262,229,155
718424,264,235,212
718432,705,584,473
718459,283,250,194
718467,1149,981,813
718475,1819,1701,1369
718483,812,669,591
718491,270,262,216
718505,888,696,542
718513,4202,4645,4182
718521,755,593,489
718530,368,300,236
718548,2274,1807,1464
718556,335,289,272
718564,441,375,318
70661,21879,20192,17295
720321,525,500,463
720330,866,755,659
720348,327,269,244
720356,1066,964,775
720364,1243,1254,1093
720372,660,578,458
720399,1243,1064,891
720402,991,962,840
720429,1264,1048,924
720437,720,649,588
720445,832,806,686
720453,4795,4912,4429
720461,1052,874,698
720470,605,603,497
720488,909,790,682
720496,287,204,106
720500,389,323,235
720518,569,450,369
720526,824,667,535
720534,451,433,357
720542,298,273,214
720569,1070,965,850
720577,893,849,702
70734,86875,86413,79327
725196,5516,6340,5151
725200,955,980,872
725218,948,841,735
725226,230,241,167
725234,773,631,532
725242,577,466,418
725269,1181,1204,1185
725277,688,598,461
725285,231,188,140
725293,586,585,539
725307,339,250,179
725315,811,699,717
725323,786,728,637
725331,655,654,588
725340,670,510,384
725358,320,244,176
725366,673,566,512
725374,1232,1268,1164
725382,324,324,146
725404,721,693,582
725412,2280,2088,1933
725439,1507,1324,1173
725447,825,849,854
725455,1207,1123,1037
725463,201,168,124
725471,244,189,170
725480,6885,7297,7112
725498,1228,1102,996
725501,2777,2680,2415
725510,1003,1048,982
725528,4935,4731,4276
725536,978,974,894
725544,2557,2673,2623
725552,18845,19863,19212
725579,7188,7922,7556
725587,382,228,183
725595,1475,1404,1204
725609,748,687,609
725617,771,945,937
725625,261,201,128
725633,456,407,337
725641,2447,2525,2487
725650,277,244,223
725668,287,214,151
725676,984,1018,896
725684,1159,941,891
725692,424,370,286
725706,413,352,317
725714,1745,1061,836
725722,1210,1263,1154
725749,207,177,131
725757,1319,1173,948
725765,1117,881,751
725773,317,281,216
70777,18391,17052,14469
726478,382,276,226
726486,1034,985,919
726494,524,443,354
726508,498,415,301
726516,344,291,252
726524,781,649,532
726532,536,465,371
726559,400,334,257
726567,965,951,832
726575,554,424,304
726583,530,430,311
726591,417,484,418
726605,486,318,201
726613,388,337,324
726621,3663,4130,3929
726630,283,201,178
726648,448,420,367
726656,493,383,309
726664,646,522,353
726672,350,321,203
726699,542,485,383
726702,118,104,72
726729,221,168,129
726737,990,914,797
726745,567,448,326
726753,1373,1213,951
726761,858,941,870
70793,14029,14076,12482
726923,187,186,156
726931,1592,1663,1479
726940,278,249,219
726958,521,476,373
726966,780,719,617
726974,1707,1731,1523
726982,730,688,575
727008,4321,4736,4407
727016,2574,2497,2211
727024,633,504,452
727032,429,389,291
727059,277,238,179
71269,123633,122893,115884
746070,1048,917,806
746088,1219,1159,1117
746096,411,382,342
746100,942,818,620
746118,1613,1720,1574
746126,408,382,304
746134,1627,1582,1453
746142,976,874,754
746169,307,282,237
746177,383,302,253
746185,1265,1205,1044
746193,2446,2345,2035
746207,697,610,560
746215,756,683,547
746223,748,674,564
746231,1521,1467,1266
746240,2877,3310,3408
746258,1902,1803,1717
746266,407,393,422
746274,1126,952,812
746282,2955,2582,2221
746304,6140,6854,7031
746312,812,801,774
746339,731,717,615
746347,2324,1976,1576
746355,1353,1190,934
746363,131,95,76
746371,340,406,357
746380,1973,2217,2200
746398,730,697,556
746401,700,640,548
746410,416,404,410
746428,245,192,12
746436,1161,967,812
746444,1600,1521,1366
746452,917,857,727
746479,5488,5992,6465
746487,430,469,413
746495,4718,4464,3931
746509,261,238,190
746517,2161,2131,1833
746525,1015,911,752
746533,1153,918,755
746541,474,454,412
746550,248,251,215
746568,1600,1714,1521
746576,1412,1420,1289
746584,478,479,442
746592,800,720,595
746606,54637,55163,53919
746614,1295,1308,1065
746622,2256,2285,2037
RS214,230748,224772,212603
70483,50087,47641,44406
713139,314,256,223
713147,417,351,266
713155,372,312,249
713163,631,489,366
713171,100,65,46
713180,1217,1227,1041
713198,287,209,153
713201,144,126,96
713210,667,650,742
713228,203,154,120
713236,565,599,704
713244,117,150,85
713252,484,383,330
713279,900,735,610
713287,199,145,164
713295,319,239,175
713309,276,227,183
713317,770,578,476
713325,22432,23982,24216
713333,523,496,456
713341,151,91,54
713350,754,654,506
713368,381,323,258
713376,218,134,104
713384,512,364,338
713392,373,264,215
713406,866,703,565
713414,616,493,385
713422,416,331,290
713449,202,181,139
713457,43,37,35
713465,280,281,286
713473,756,660,544
713481,187,102,71
713490,185,162,129
713503,371,304,259
713511,441,340,257
713520,94,90,76
713538,541,512,498
713546,145,115,93
713554,238,190,165
713562,597,513,419
713589,131,104,46
713597,142,123,85
713619,504,549,627
713627,426,343,250
713635,355,275,245
713643,2009,1786,1513
713651,166,107,133
713660,299,244,197
713678,1811,1706,1490
713686,205,144,89
713694,487,491,462
713708,310,264,243
713716,225,200,174
713724,578,424,337
713732,541,493,458
713759,771,690,566
713767,531,410,336
713775,574,480,371
713783,173,112,71
713791,342,344,241
713805,203,135,85
70564,36686,35445,31963
715964,1478,1681,1680
715972,269,220,135
715999,624,551,483
716006,489,436,353
716014,335,282,214
716022,81,64,47
716049,337,279,204
716057,482,390,304
716065,396,327,229
716073,336,269,193
716081,111,86,73
716090,424,313,228
716103,219,189,155
716111,346,259,175
716120,417,308,244
716138,1901,1839,1695
716146,286,200,149
716154,11093,12350,11715
716162,218,139,96
716189,150,125,113
716197,183,158,89
716219,34,15,18
716227,316,218,161
716235,535,424,392
716243,336,240,159
716251,319,240,192
716260,617,555,498
716278,1278,1113,943
716286,1207,1037,939
716294,237,227,202
716308,327,254,192
716316,226,163,98
716324,142,156,144
716332,140,143,112
716359,366,273,219
716367,943,860,790
716375,648,520,368
716383,1329,1395,1311
716391,121,105,104
716405,1046,1010,904
716413,140,109,59
716421,550,480,403
716430,1103,1258,1295
716448,391,252,194
716456,243,165,116
716464,321,243,190
716472,741,555,467
716499,1234,1284,1250
746720,1621,1686,1669
70742,27167,24614,20897
725781,543,508,466
725790,1389,1225,971
725803,403,361,279
725811,488,443,326
725820,1439,1276,1082
725838,515,419,371
725846,421,306,206
725854,437,315,242
725862,979,804,610
725889,2026,2022,1755
725897,1951,2010,1955
725919,1161,1060,935
725927,546,459,358
725935,601,526,411
725943,548,440,360
725951,91,76,48
725960,333,300,262
725978,399,261,222
725986,519,453,384
725994,904,889,806
726001,219,171,157
726010,605,576,522
726028,303,257,211
726036,458,383,308
726044,3841,4053,3387
726052,938,584,501
726079,225,193,157
726087,879,760,625
726095,628,549,499
726109,729,676,618
726117,231,219,179
726125,436,334,277
726133,343,282,204
726141,615,553,490
726150,309,237,183
726168,715,634,530
71242,116808,117072,115337
745421,691,619,558
745430,440,434,415
745448,782,733,726
745456,489,400,314
745472,1155,1044,921
745499,180,141,90
745502,1772,1466,1295
745529,721,691,695
745537,190,156,121
745545,936,924,920
745553,506,515,456
745561,368,279,222
745570,524,452,395
745588,879,780,698
745596,1616,1399,1299
745600,641,618,556
745618,934,904,877
745626,1128,1018,989
745634,398,391,332
745642,1276,1226,1170
745669,237,204,143
745677,1388,1330,1278
745685,295,267,246
745693,1075,1042,877
745707,713,609,569
745715,823,788,859
745723,654,574,490
745731,399,413,344
745740,706,621,556
745758,412,401,432
745766,80,61,61
745774,122,82,96
745782,1062,944,821
745804,1231,1063,969
745812,877,869,836
745839,2711,2676,2767
745847,1342,1359,1264
745855,184,168,122
745863,1242,1091,918
745871,459,483,479
745880,686,759,744
745898,279,241,180
745901,1744,1801,1840
745910,360,320,238
745928,243,208,195
745936,1537,1576,1603
745944,1637,1591,1424
745952,427,355,303
745979,832,778,661
745987,246,230,215
745995,587,489,395
746002,689,629,575
746029,242,182,160
746037,324,348,331
746045,1789,1830,1968
746053,2461,2685,2913
746061,70012,72698,73331
746754,1075,1117,1085
RS215,264108,227435,214536
70491,33869,25611,23191
713813,613,478,360
713821,7,24,19
713830,554,265,251
713848,735,576,533
713856,614,397,334
713864,796,490,490
713872,1768,1455,1254
713899,1160,728,689
713902,1436,801,670
713929,757,565,458
713937,4170,4363,4197
713945,1186,946,880
713953,116,158,83
713961,945,549,461
713970,1747,882,959
713988,669,433,366
713996,524,349,278
714003,701,450,502
714011,1478,1033,997
714020,79,24,30
714038,1409,880,838
714046,1421,1059,1073
714054,743,519,518
714062,2146,1541,1369
714089,409,337,305
714097,606,380,276
714119,2693,2365,2035
714127,218,159,132
714135,722,595,438
714143,889,788,691
714151,947,737,608
714160,1074,902,783
714178,537,383,314
70904,64119,58301,54242
731307,1185,1012,914
731315,1735,1545,1336
731323,1187,1041,883
731331,1174,1134,1075
731340,333,267,211
731358,1093,740,606
731366,932,855,781
731374,554,461,426
731382,1373,1051,944
731404,2318,1932,1709
731412,2278,2009,1838
731439,850,1211,1008
731447,1131,929,799
731455,667,600,542
731463,579,547,452
731471,832,715,583
731480,511,422,346
731498,1088,835,610
731501,25567,25292,25104
731510,1675,1244,1144
731528,1247,805,621
731536,1582,1309,1096
731544,667,610,544
731552,1467,1215,994
731579,1688,1386,1233
731587,1135,1038,921
731595,318,251,224
731609,22,18,15
731617,1979,1937,1880
731625,2070,1784,1589
731633,1169,1251,1266
731641,1476,1137,894
731650,882,825,762
731668,769,533,516
731676,586,360,376
71030,17011,13551,11055
737542,103,77,65
737569,1111,934,809
737577,625,467,364
737585,255,163,118
737593,288,221,219
737607,350,289,252
737615,630,477,358
737623,71,36,16
737631,1509,1125,904
737640,554,464,421
737658,541,456,364
737666,193,154,150
737674,454,327,282
737682,315,254,184
737704,423,362,302
737712,241,186,143
737739,681,519,438
737747,184,146,115
737755,221,175,141
737763,339,229,153
737771,1264,963,843
737780,472,338,252
737798,119,128,92
737801,525,461,352
737810,1916,1930,1587
737828,1142,816,618
737836,320,234,212
737844,231,165,121
737852,781,660,553
737879,537,380,293
737887,387,258,198
737895,229,157,136
71048,77226,70894,71852
737909,1025,890,809
737917,453,393,342
737925,695,656,650
737933,790,750,844
737941,575,495,461
737950,802,799,999
737968,919,1813,1910
737976,201,159,137
737984,293,264,207
737992,700,636,524
738000,1840,1561,1287
738018,231,190,145
738026,182,124,88
738034,625,550,613
738042,758,430,379
738069,356,272,202
738077,848,649,548
738085,1118,1003,1147
738093,589,501,450
738107,605,438,419
738115,859,737,632
738123,131,102,88
738131,63,45,36
738140,55,27,21
738158,253,235,287
738166,629,619,588
738174,1687,1628,1640
738182,1028,952,930
738204,1033,861,798
738212,443,328,282
738239,163,139,116
738247,2906,2777,2863
738255,510,445,377
738263,194,165,131
738271,489,430,394
738280,1427,1229,1043
738298,289,233,150
738301,752,694,618
738310,582,495,412
738328,1933,1729,2017
738336,3259,3165,3601
738344,394,304,287
738352,37560,35589,37282
738379,424,381,352
738387,233,228,167
738395,607,560,460
738409,123,76,52
738417,1976,479,365
738425,43,36,20
738433,1938,2237,2448
738441,309,248,201
738450,531,453,390
738468,798,695,643
71056,33136,25511,23551
738476,2265,1349,1226
738484,373,230,188
738492,1345,1050,837
738506,385,180,173
738514,1427,1017,936
738522,1539,1012,917
738549,1630,1050,1095
738557,831,607,504
738565,421,309,246
738573,541,386,327
738581,3247,2569,2345
738590,938,778,704
738603,355,217,166
738611,463,254,223
738620,805,550,492
738638,1001,572,460
738646,601,356,344
738654,9622,9395,9198
738662,1076,690,617
738689,1256,757,667
738697,1371,901,729
738719,1644,1282,1157
71200,38747,33567,30645
744336,1267,871,725
744344,1510,979,717
744352,1358,884,806
744379,856,372,293
744387,317,246,191
744395,307,267,219
744409,1181,646,571
744417,1499,1258,1080
744425,332,190,142
744433,1954,1546,1283
744441,1939,1712,1656
744450,697,574,501
744468,662,535,436
744476,1698,1468,1204
744484,1803,1434,1350
744492,21367,20585,19471
RS216,283108,259441,241999
70017,33215,29389,26522
700029,6354,6476,6228
700037,432,421,282
700045,424,360,299
700053,308,263,235
700061,168,120,72
700070,484,470,441
700088,263,188,167
700096,478,400,382
700100,565,488,492
700118,381,297,267
700126,125,75,41
700134,609,518,429
700142,451,421,393
700169,580,457,403
700177,964,769,676
700185,213,200,185
700193,859,674,568
700207,182,145,121
700215,754,697,621
700223,425,374,341
700231,392,296,239
700240,1010,930,824
700258,316,297,253
700266,1243,1068,942
700274,299,255,265
700282,627,437,357
700304,888,907,912
700312,211,148,117
700339,574,474,416
700347,954,821,745
700355,209,193,151
700363,381,298,248
700371,371,323,276
700380,954,802,762
700398,450,402,353
700401,339,292,225
700410,283,266,211
700428,490,403,336
700436,574,400,333
700444,77,92,108
700452,531,482,455
700479,583,651,758
700487,388,317,268
700495,410,214,117
700509,508,213,136
700517,264,164,149
700525,1197,1244,1192
700533,69,53,40
700541,270,194,122
700550,591,615,595
700568,838,715,630
700576,270,241,204
700584,581,494,411
700592,629,496,439
700606,425,379,290
70343,21331,18764,16317
706973,699,498,346
706981,83,50,32
706990,210,183,105
707007,379,331,295
707015,172,129,87
707023,65,45,36
707031,439,373,307
707040,240,198,156
707058,251,258,238
707066,4558,4653,4636
707074,307,293,253
707082,627,651,594
707104,78,57,37
707112,468,437,397
707139,209,138,92
707147,127,90,62
707155,97,97,80
707163,143,134,130
707171,556,499,411
707180,147,104,62
707198,122,87,51
707201,281,209,152
707210,135,102,79
707228,17,38,47
707236,480,456,360
707244,37,23,17
707252,172,92,63
707279,201,149,113
707287,402,427,398
707295,455,370,295
707309,745,637,592
707317,749,637,559
707325,61,40,31
707333,73,60,39
707341,523,496,370
707350,63,59,44
707368,205,156,127
707376,115,107,94
707384,775,519,384
707392,991,932,865
707406,185,174,126
707414,261,223,187
707422,167,182,78
707449,229,184,184
707457,762,474,382
707465,76,56,33
707473,277,190,156
707481,146,95,83
707490,158,132,122
707503,112,87,61
707511,564,479,396
707520,414,356,308
707538,71,55,26
707546,567,493,417
707554,91,50,32
707562,575,578,577
707589,45,33,28
707597,174,109,85
70378,23821,20122,17966
709115,2812,2381,2022
709123,2161,1963,1713
709131,2306,2198,2169
709140,1899,1779,1587
709158,1642,1468,1357
709166,303,243,213
709174,1190,1012,914
709182,431,351,279
709204,1024,881,742
709212,833,531,494
709239,515,409,290
709247,356,317,244
709255,535,453,386
709263,621,539,499
709271,3978,3221,3062
709280,826,698,626
709298,178,142,136
709301,635,542,444
709310,495,149,105
709328,758,570,498
709336,323,275,186
70670,138111,131368,128752
720585,537,526,632
720593,1546,1387,1217
720607,448,402,339
720615,186,330,275
720623,243,179,149
720631,117,82,72
720640,195,151,139
720658,385,367,319
720666,302,242,207
720674,437,433,351
720682,850,806,722
720704,947,899,891
720712,1177,1035,927
720739,2983,2682,2382
720747,885,875,815
720755,136,109,103
720763,934,648,602
720771,540,462,419
720780,382,348,308
720798,144,140,119
720801,842,811,689
720810,545,535,540
720828,478,402,364
720836,1933,1656,1390
720844,890,832,815
720852,489,415,371
720879,549,468,412
720887,728,594,523
720895,2798,2775,2687
720909,142,131,141
720917,357,262,209
720925,522,484,459
720933,1006,812,680
720941,401,361,287
720950,1115,898,738
720968,248,206,179
720976,280,214,163
720984,713,642,543
720992,2063,2040,1784
721000,360,291,259
721018,505,474,443
721026,1652,1460,1282
721034,1560,1485,1563
721042,727,710,627
721069,137,113,125
721077,1312,1139,1014
721085,402,393,383
721093,898,862,808
721107,58808,57347,58745
721115,2068,1794,1535
721123,771,671,558
721131,1329,1521,1905
721140,334,345,385
721158,289,228,170
721166,318,287,269
721174,606,525,499
721182,532,491,474
721204,1772,1618,1414
721212,301,262,259
721239,180,174,150
721247,485,407,388
721255,730,657,564
721263,2230,2369,2604
721271,181,145,128
721280,1433,1295,1135
721298,746,626,517
721301,735,764,774
721310,2808,3366,4059
721328,1107,580,581
721336,971,877,758
721344,1307,1929,2375
721352,2157,2179,2026
721379,350,312,249
721387,2262,2101,2175
721395,437,353,341
721409,159,125,119
721417,501,393,399
721425,914,697,613
721433,245,277,189
721441,70,41,26
721450,294,241,195
721468,614,546,478
721476,291,250,221
721484,117,104,95
721492,70,66,60
721506,1009,912,792
721514,440,417,347
721522,453,367,297
721549,1000,878,805
721557,1010,889,883
721565,717,681,581
721573,786,715,656
721581,300,268,242
721590,424,401,360
721603,234,210,176
721611,2978,3154,3114
721620,689,706,657
721638,1285,1153,978
721646,435,385,373
721654,188,166,152
721662,615,535,441
71170,54873,49043,42966
742643,1235,1055,972
742651,382,311,252
742660,781,636,569
742678,795,725,653
742686,592,458,280
742694,2959,2719,2363
742708,489,417,369
742716,365,289,230
742724,836,665,532
742732,498,430,400
742759,149,109,79
742767,591,596,562
742775,119,125,131
742783,943,708,606
742791,498,410,360
742805,258,214,181
742813,632,624,537
742821,539,492,448
742830,840,670,582
742848,454,373,326
742856,174,152,261
742864,102,53,26
742872,403,380,336
742899,903,800,677
742902,787,735,616
742929,404,333,266
742937,3021,2694,2270
742945,656,548,491
742953,2219,1917,1592
742961,319,261,215
742970,7,37,30
742988,1701,1562,1370
742996,120,84,64
743003,222,198,166
743011,1400,1214,1063
743020,433,384,332
743038,983,838,754
743046,330,318,318
743054,303,233,136
743062,688,515,416
743089,905,730,577
743097,631,559,501
743119,1056,928,857
743127,849,733,646
743135,1467,1325,1209
743143,702,664,570
743151,236,210,179
743160,582,485,407
743178,18441,17180,15282
743186,561,478,449
743194,313,469,458
71196,11757,10755,9476
744239,156,118,68
744247,888,800,693
744255,1005,927,811
744263,51,36,17
744271,280,221,187
744280,665,593,516
744298,1056,986,846
744301,2048,1828,1563
744310,210,152,108
744328,5398,5094,4667
RS217,300274,291230,309258
70459,25875,26492,27527
712345,1529,1418,1400
712353,9812,9877,10065
712361,1846,2025,2268
712370,283,246,226
712388,79,68,59
712396,2045,2011,1833
712400,954,955,985
712418,3619,3952,4461
712426,627,543,498
712434,1365,1446,1502
712442,410,399,334
712469,1826,2019,2466
712477,473,391,245
712485,1007,1142,1185
70653,125772,121707,125488
719307,2065,2198,2232
719315,275,260,248
719323,194,165,138
719331,246,205,183
719340,687,547,448
719358,116,94,71
719366,194,174,83
719374,143,104,77
719382,572,482,350
719404,238,184,115
719412,679,599,540
719439,1829,1649,1524
719447,1008,831,714
719455,1320,1286,1366
719463,1018,925,853
719471,127,94,68
719480,482,352,251
719498,1228,1066,924
719501,163,86,85
719528,683,730,819
719536,442,341,292
719544,222,198,151
719552,746,672,656
719579,138,108,79
719587,636,638,627
719595,171,143,120
719609,306,244,166
719617,956,971,1165
719625,269,196,144
719633,72,31,20
719641,128,109,84
719650,594,836,786
719668,209,180,160
719676,311,283,251
719684,1972,2133,2287
719692,1108,1113,1255
719706,3351,3372,3745
719714,58361,58847,64175
719749,1418,1258,1074
719757,1069,865,695
719765,410,324,293
719773,151,133,114
719781,372,303,255
719790,86,45,34
719803,455,383,442
719811,2262,2732,2950
719820,103,98,60
719838,179,163,158
719846,625,688,722
719854,473,432,376
719862,680,593,501
719889,345,293,228
719897,1124,1085,1019
719919,295,260,172
719927,1490,1350,1307
719935,326,274,251
719943,766,720,653
719951,944,911,899
719960,183,131,70
719978,438,309,219
719986,316,286,242
719994,528,460,367
720003,77,39,26
720011,346,309,256
720020,340,300,307
720038,229,170,80
720046,1039,902,882
720054,823,784,711
720062,2772,2715,3210
720089,267,221,153
720097,2119,1527,1624
720119,501,405,315
720127,299,247,211
720135,387,278,183
720143,256,166,79
720151,1783,1636,1466
720160,302,243,199
720178,1479,1347,1338
720186,111,91,68
720194,1526,1314,1198
720208,1394,1271,1148
720216,112,81,60
720224,337,195,120
720232,378,306,195
720259,78,39,21
720267,1958,2040,1881
720275,1169,1070,977
720283,672,625,537
720291,1029,1114,1330
720305,1379,1204,1089
720313,573,544,499
746649,3740,3982,4972
70874,85249,85996,100410
729990,424,362,314
730009,577,563,537
730017,350,466,566
730025,71,36,39
730033,98,89,79
730041,161,116,79
730050,1069,820,893
730068,229,218,198
730076,379,195,137
730084,9,5,
730092,486,501,604
730106,53,29,9
730114,108,90,91
730122,73,64,36
730149,54,36,20
730157,152,115,197
730165,436,329,284
730173,376,245,146
730181,113,15,7
730190,81,64,48
730203,44,33,18
730211,97,50,30
730220,28,19,11
730238,53,28,19
730246,194,170,148
730254,213,238,288
730262,176,109,49
730289,112,87,66
730297,94,89,127
730319,142,124,86
730327,139,80,50
730335,291,254,363
730343,99,49,41
730351,22,12,9
730360,663,813,1038
730378,1327,1566,1596
730386,41,27,17
730394,45,18,9
730408,609,467,526
730416,36,21,15
730424,56,35,19
730432,302,243,240
730459,599,462,577
730467,96,87,86
730475,188,125,90
730483,590,458,425
730491,185,133,99
730505,407,319,327
730513,106,70,36
730521,745,489,415
730530,1007,850,757
730548,237,186,132
730556,200,231,202
730564,2759,3407,4169
730572,821,545,705
730599,38,26,10
730602,51749,54604,66527
730629,82,50,15
730637,64,36,26
730645,263,201,146
730653,1144,1349,1686
730661,286,179,134
730670,246,178,134
730688,620,982,1333
730696,61,42,13
730700,41,26,6
730718,1540,2176,2889
730726,981,523,513
730734,162,145,144
730742,169,117,82
730769,177,83,69
730777,2868,3471,3930
730785,145,159,177
730793,78,53,18
730807,54,28,6
730815,228,152,99
730823,105,63,30
730831,38,29,17
730840,598,537,659
730858,350,208,189
730866,34,21,7
730874,67,51,50
730882,1096,897,886
730904,646,778,876
730912,35,23,17
730939,361,297,254
730947,19,8,
730955,55,40,14
730963,33,19,12
730971,125,87,67
730980,135,89,75
730998,834,694,946
731005,186,128,90
731013,195,193,282
731021,54,20,7
731030,333,260,177
731048,435,247,330
731056,397,398,299
731064,100,77,100
71021,28747,26981,24678
736864,169,91,74
736872,1614,1636,1482
736899,906,839,678
736902,70,48,17
736929,529,462,388
736937,610,587,533
736945,309,179,113
736953,76,50,29
736961,259,177,89
736970,154,70,25
736988,69,67,64
736996,414,408,395
737003,360,298,249
737011,1419,1497,1537
737020,233,135,107
737038,126,117,95
737046,260,228,159
737054,83,53,36
737062,445,368,246
737089,319,350,334
737097,161,151,120
737119,232,224,205
737127,93,71,79
737135,1296,1154,1036
737143,580,527,467
737151,95,72,56
737160,363,283,203
737178,139,99,19
737186,608,529,443
737194,232,187,139
737208,113,62,28
737216,196,150,94
737224,95,108,71
737232,127,117,115
737259,74,52,30
737267,52,38,20
737275,272,162,225
737283,173,148,117
737291,417,351,281
737305,205,259,168
737313,35,34,14
737321,175,156,109
737330,195,184,179
737348,567,486,462
737356,131,99,72
737364,282,222,143
737372,674,624,429
737399,31,11,3
737402,95,54,12
737429,248,224,159
737437,414,240,173
737445,6437,6619,6590
737453,756,687,620
737461,446,391,334
737470,161,126,83
737488,231,152,90
737496,2966,3525,4050
737500,76,67,42
737518,281,259,219
737526,358,246,203
737534,241,171,126
71188,34631,30054,31155
743208,160,61,63
743216,100,72,72
743224,152,121,71
743232,441,347,452
743259,158,98,71
743267,75,33,8
743275,74,29,37
743283,403,379,312
743291,312,230,202
743305,60,57,40
743313,143,88,37
743321,76,53,73
743330,216,251,594
743348,552,450,465
743356,127,58,48
743364,237,196,153
743372,261,157,186
743399,261,265,249
743402,13,14,6
743429,129,89,124
743437,272,36,98
743445,151,95,72
743453,250,133,140
743461,170,93,101
743470,62,67,94
743488,132,106,64
743496,524,445,509
743500,319,224,164
743518,485,240,186
743526,125,101,101
743534,614,465,389
743542,1357,950,1080
743569,845,916,1089
743577,56,56,54
743585,622,518,432
743593,75,57,54
743607,362,370,370
743615,274,344,654
743623,187,151,122
743631,562,505,446
743640,112,107,128
743658,159,138,105
743666,134,85,81
743674,207,215,149
743682,215,237,217
743704,197,100,83
743712,43,41,73
743739,434,259,192
743747,476,322,233
743755,392,335,292
743763,91,82,36
743771,255,242,337
743780,666,431,449
743798,820,996,974
743801,311,198,182
743810,290,218,221
743828,203,161,257
743836,297,189,139
743844,82,77,30
743852,452,455,582
743879,420,255,129
743887,87,40,36
743895,436,369,231
743909,225,162,105
743917,141,123,108
743925,351,276,245
743933,106,79,94
743941,339,314,286
743950,311,267,279
743968,314,202,142
743976,470,402,357
743984,134,90,75
743992,321,238,217
744000,137,104,110
744018,957,885,947
744026,100,74,71
744034,155,103,74
744042,128,42,57
744069,390,821,1070
744077,395,294,308
744085,269,194,179
744093,51,46,23
744107,414,401,405
744115,221,156,113
744123,8840,9111,10094
744131,95,76,63
744140,176,136,80
744158,284,238,233
744166,125,84,68
744174,226,136,123
744182,393,231,221
744204,138,74,95
744212,252,223,275
RS218,312160,298778,293308
70033,47618,48129,46225
701408,23837,24905,24797
701416,1933,2246,2194
701424,698,606,470
701432,881,797,688
701459,2653,2743,2622
701467,1695,1576,1315
701475,2826,2940,3418
701483,509,411,297
701491,685,605,482
701505,704,583,410
701513,578,480,375
701521,1030,1024,918
701530,791,781,659
701548,1461,1462,1484
701556,2095,2023,1813
701564,1124,1015,881
701572,1851,1685,1462
701599,1438,1486,1285
701602,829,761,655
70076,13459,12220,11760
702838,1272,1165,1084
702846,5584,5574,5804
702854,2694,2073,1754
702862,273,245,206
702889,537,420,381
702897,974,830,742
702919,699,549,482
702943,584,584,555
702951,139,148,176
702960,211,186,166
702978,492,446,410
70599,18724,16148,14237
716758,52,29,32
716766,477,440,374
716774,439,390,322
716782,450,364,274
716804,872,692,590
716812,270,224,182
716839,425,348,290
716847,566,520,453
716855,186,169,133
716863,863,769,699
716871,748,760,779
716880,537,458,371
716898,237,201,153
716901,958,790,702
716910,1144,943,844
716928,236,247,220
716936,201,173,125
716944,340,258,220
716952,573,462,377
716979,215,187,163
716987,285,208,196
716995,2462,2294,2181
717002,246,190,157
717029,197,182,171
717037,342,294,255
717045,618,567,459
717053,442,385,389
717061,475,369,338
717070,486,456,408
717088,657,545,461
717096,752,577,440
717100,335,260,230
717118,259,226,196
717126,176,133,109
717134,435,364,335
717142,768,674,609
70645,180084,175802,179417
718572,100,73,51
718599,623,621,627
718629,810,649,669
718637,337,229,218
718645,351,284,226
718653,859,673,498
718661,383,350,329
718670,433,412,378
718688,832,671,592
718696,509,541,520
718700,918,839,748
718718,308,273,226
718726,738,655,548
718734,404,322,241
718742,1388,1280,1383
718769,1416,1401,1623
718777,423,399,422
718785,550,493,425
718793,801,651,540
718807,623,557,509
718815,698,545,492
718823,806,845,1150
718831,765,828,915
718840,366,356,333
718858,287,218,153
718866,627,699,736
718874,55,67,55
718912,195,154,165
718939,1241,1165,1279
718947,495,431,329
718963,765,692,630
718971,255,304,185
718980,147305,146373,150835
718998,224,236,234
719005,1212,1065,981
719013,122,83,44
719021,258,249,203
719048,130,100,89
719056,299,294,267
719064,603,478,436
719072,109,99,86
719099,443,406,404
719102,606,452,603
719129,286,241,187
719145,625,573,516
719153,141,123,89
719161,454,340,318
719170,1322,1147,1080
719188,464,404,394
719200,1295,967,827
719226,59,24,15
719234,459,595,814
719242,170,160,129
719269,776,719,841
719277,929,904,935
719285,1865,1600,1478
719293,567,493,417
71013,15216,12959,11503
736678,299,269,294
736686,499,389,319
736694,702,559,498
736708,993,830,734
736716,850,700,610
736724,124,132,110
736732,1030,887,836
736759,1474,1008,917
736767,316,265,213
736775,917,726,549
736783,559,486,425
736791,673,632,558
736805,488,412,358
736813,2729,2744,2603
736821,1521,1241,1037
736830,838,673,542
736848,594,507,430
736856,503,389,373
746819,107,110,97
71153,27579,25292,22329
741914,1269,1182,1017
741922,739,591,493
741949,850,672,591
